Inventory Level,Units Sold,Units Ordered,Price,Discount,Competitor Pricing,Demand
10,10,0,145.46,15,174.15,80
304,108,268,95.36,15,89.62,102
255,81,266,107.39,15,129.24,94
195,125,104,98.17,10,95.09,114
124,87,109,176.09,15,167.89,135
173,55,0,56.87,0,66.16,80
250,118,275,168.25,0,167.98,136
230,139,299,10.63,25,11.75,152
193,129,0,39.94,10,46.73,116
198,152,137,32.98,10,35.92,158
131,128,128,7.13,20,8.54,146
125,57,0,15.66,0,17.09,86
425,71,0,48.22,25,43.59,106
381,97,0,88.9,10,76.99,141
122,122,201,65.98,25,59.02,198
367,70,0,94.5,10,93.89,110
635,66,0,56.18,5,63.37,95
502,62,0,72.69,10,70.68,81
575,53,0,113.33,10,124.51,67
60,39,0,60.39,5,64.29,54
262,96,0,168.39,10,178.03,111
480,80,0,39.55,15,44.08,76
671,79,0,34.5,10,32.85,107
111,111,135,37.39,10,40.65,126
164,55,0,19.9,10,18.75,84
199,72,0,118.86,10,125.81,60
134,129,99,30.72,10,26.36,110
212,57,0,62.76,10,67.11,87
208,134,169,80.13,5,87.22,183
199,165,526,66.41,5,64.8,157
123,82,233,112.58,5,119.28,124
1198,88,0,56.42,5,63.03,99
445,113,0,43.73,10,43.22,132
364,65,0,21.29,10,24.82,84
138,87,0,38.58,10,44.2,81
152,117,145,95.45,5,104.23,133
565,101,0,121.82,15,133.27,107
219,130,179,173.38,10,158.23,110
141,84,253,86.89,10,80.21,131
100,100,98,30.92,10,36.09,105
292,178,0,94.42,0,91.69,168
137,65,104,16.07,5,15.17,95
305,131,0,42.45,10,49.21,163
98,70,93,17.97,25,16.67,95
229,81,0,58.15,10,56.34,101
74,44,67,110.34,0,116.75,68
507,217,786,131.7,25,126.45,186
441,85,0,72.8,10,77.77,97
248,98,200,35.31,0,31.8,99
81,75,0,83.67,5,91.79,124
143,83,0,37.02,5,44.17,75
432,60,312,89.65,5,83.39,86
162,136,137,81.45,0,71.23,149
0,0,0,29.68,10,35.85,142
139,81,111,27.27,0,26.63,99
441,91,0,71.1,0,83.59,140
129,129,226,99.51,20,106.88,219
459,91,0,95.2,5,105.75,114
602,79,0,69.5,0,78.54,98
544,118,0,22.14,10,21.55,114
381,70,0,111.09,10,100.24,77
516,109,0,68.62,0,79.51,95
209,86,0,95.73,0,103.08,119
111,111,578,21.43,25,19.79,183
191,81,0,25.49,5,23.69,70
399,85,0,88.51,0,105.81,99
104,104,0,143.21,20,127.5,162
337,109,0,16.03,10,18.63,113
633,91,0,65.38,0,73.37,147
225,96,154,113.16,0,113.15,155
413,108,0,20.27,10,23.91,90
634,63,0,20.94,5,19.8,72
152,86,115,35.45,10,41.65,96
476,123,0,18.9,10,20.64,185
200,104,0,122.87,0,130.3,114
136,136,126,64.71,5,64.68,157
187,151,138,41.46,10,39.19,134
202,52,0,102.05,10,114.45,70
72,72,0,93.38,10,107.89,89
1004,118,0,74.17,10,69.48,121
461,114,0,96.55,5,107.64,119
783,56,0,79.36,10,85.95,67
330,108,0,97.45,5,115.42,102
621,179,756,119.73,25,127.49,162
584,33,0,122.84,0,117.33,37
183,72,0,51.98,5,57.91,95
390,222,0,98.38,15,118.52,263
626,126,676,14.34,5,13.33,186
296,144,0,22.25,0,26.25,127
274,63,200,140.32,5,132.39,76
405,95,0,49.28,10,46.15,88
125,68,97,66.25,10,74.78,98
58,58,0,41.55,0,45.83,139
477,119,0,27.5,5,30.91,100
122,55,94,90.81,10,97.59,81
544,84,0,128.66,0,113.0,113
784,99,0,21.73,25,20.17,116
466,88,0,57.43,10,57.03,100
175,109,0,114.07,10,122.13,125
282,113,0,19.09,10,21.23,108
306,45,0,160.04,5,159.53,62
196,63,0,99.97,0,88.42,69
174,30,0,100.04,10,86.31,45
174,174,230,122.29,10,137.95,214
146,81,71,158.72,10,135.77,85
118,109,151,62.54,10,68.99,143
132,67,0,102.05,25,112.26,85
91,77,0,11.26,5,10.85,79
453,95,0,38.29,10,33.55,87
183,81,110,28.09,10,34.0,104
131,125,107,8.3,0,7.31,105
219,107,256,15.91,10,16.81,123
354,134,0,66.61,0,60.42,117
284,67,0,77.16,0,75.0,65
201,38,0,47.04,10,51.73,47
297,81,0,104.96,5,96.01,127
569,233,518,73.1,10,88.08,207
440,88,0,82.88,0,79.91,89
522,40,0,110.49,0,126.73,34
535,110,0,76.82,5,75.64,108
166,98,0,181.82,0,158.58,86
400,93,0,47.25,10,43.87,96
592,74,0,35.87,5,33.85,102
135,117,137,37.94,10,32.27,114
109,105,112,21.83,10,23.3,129
127,30,83,110.82,10,118.18,42
104,104,199,34.99,25,42.18,248
403,88,0,68.99,5,81.14,99
243,192,0,74.31,10,78.49,175
476,109,0,59.9,10,54.6,140
41,32,0,84.98,0,92.98,31
1110,142,0,61.16,10,65.97,142
332,51,0,39.24,0,38.52,67
299,166,0,26.19,15,25.75,152
51,51,132,43.59,15,52.42,138
180,180,174,107.23,5,118.55,175
464,60,0,125.13,5,112.97,68
89,89,188,171.1,0,206.83,90
219,108,0,92.85,10,90.63,154
98,98,114,33.19,5,35.15,110
114,107,0,67.09,10,72.16,105
176,74,109,15.42,10,17.93,115
174,75,0,35.68,10,32.83,89
121,85,77,20.01,15,17.98,90
148,148,218,88.17,10,75.18,259
97,53,52,100.04,5,117.28,56
290,22,0,72.13,25,81.55,21
356,147,407,92.41,5,88.99,140
150,61,0,27.48,15,30.15,88
250,110,0,89.45,5,77.47,130
310,84,212,37.68,5,45.01,80
372,94,0,106.04,0,100.79,122
163,116,124,64.91,10,73.71,125
492,161,0,31.33,10,28.42,143
169,114,103,25.46,10,30.11,127
350,59,0,60.43,0,65.04,89
226,182,200,101.82,10,121.22,181
368,65,0,87.8,10,83.43,90
523,126,707,76.85,10,65.9,149
426,96,0,22.43,10,20.78,118
311,80,0,126.79,10,121.62,117
407,65,0,65.99,0,75.98,84
532,140,0,95.41,10,90.03,136
442,103,0,18.81,20,21.5,131
110,110,148,23.86,25,26.25,138
314,111,0,87.49,5,94.21,111
498,86,0,112.29,20,121.05,98
228,96,202,16.94,5,17.9,113
542,183,727,63.2,20,72.68,220
283,66,0,83.72,10,71.25,91
305,49,0,19.53,5,20.91,64
571,43,0,18.63,10,20.43,69
181,92,0,35.1,10,30.26,78
353,108,0,15.05,25,14.05,149
451,85,0,107.02,15,102.14,106
126,106,135,54.33,10,64.59,132
174,97,157,47.61,0,46.16,145
379,94,0,149.55,0,144.56,140
182,43,0,80.32,10,87.49,48
886,161,0,81.49,5,89.92,152
347,127,332,104.46,0,115.53,128
727,138,0,96.09,10,110.49,125
222,128,250,106.66,5,112.33,131
442,83,0,113.54,20,105.88,105
551,39,0,122.41,10,114.14,63
111,88,96,55.22,0,64.81,98
168,168,979,93.11,25,81.4,271
500,138,0,12.72,0,15.09,142
152,152,309,21.6,15,23.84,174
211,62,0,136.67,10,135.22,84
310,41,0,47.32,0,52.51,62
154,74,108,73.22,0,78.04,96
307,63,0,35.07,0,32.13,71
358,53,0,20.07,15,23.25,44
161,126,101,103.15,15,90.65,122
460,170,498,135.11,0,156.6,146
685,42,0,22.11,10,20.09,68
378,56,0,54.14,5,65.38,82
66,66,63,96.77,10,108.38,75
780,173,0,22.51,10,24.18,164
261,51,0,164.16,5,155.15,69
133,83,0,104.1,0,109.69,95
144,62,0,124.42,0,117.68,75
230,76,0,83.44,20,98.43,116
136,106,108,128.85,25,140.04,92
160,96,150,64.64,10,62.84,136
340,69,0,113.2,15,111.06,65
313,131,0,12.03,5,13.64,114
358,130,497,45.9,20,43.64,189
212,155,136,32.4,5,34.42,133
113,61,79,7.55,5,6.46,92
112,78,0,13.34,10,14.97,70
872,55,0,57.85,0,64.62,89
217,111,288,87.12,10,91.98,152
163,146,116,63.14,10,69.15,133
720,126,0,119.96,5,114.73,174
336,87,0,70.78,0,70.74,136
352,45,0,68.44,5,66.94,50
482,93,492,151.97,0,142.67,107
425,94,457,79.93,5,91.51,137
412,72,0,160.8,5,170.6,81
307,137,225,53.55,10,50.1,137
518,86,0,31.25,10,35.52,92
155,118,165,42.06,10,36.76,149
116,116,161,22.21,10,26.36,135
97,97,213,141.81,10,139.44,95
199,197,200,31.28,25,30.97,179
315,112,0,73.71,0,85.29,103
51,51,176,73.44,15,66.83,172
367,89,0,56.98,10,55.54,123
242,49,0,98.78,5,87.66,69
968,80,0,53.96,15,53.94,103
281,85,0,35.91,10,32.42,72
133,133,0,27.21,10,31.56,164
132,86,96,47.22,0,43.79,95
174,174,188,105.27,5,116.58,168
404,82,500,144.24,0,166.65,109
179,69,0,146.6,5,160.39,61
364,136,0,87.87,10,84.25,134
114,84,80,31.51,10,26.92,95
355,99,329,58.9,25,70.84,122
211,100,0,14.0,25,13.98,126
607,85,0,37.94,10,37.18,108
113,88,98,21.69,10,20.59,97
218,49,0,49.44,10,42.62,55
96,18,0,87.02,5,95.58,22
268,101,0,130.72,15,138.49,156
209,93,0,82.63,10,88.52,138
289,83,0,27.21,10,28.66,69
562,58,0,73.23,0,79.82,69
226,48,0,38.32,5,35.21,70
278,108,441,83.53,20,87.97,133
171,171,210,76.07,20,67.67,208
772,111,0,32.95,5,30.12,142
158,137,145,31.15,5,28.13,161
291,143,356,82.18,5,72.39,194
244,142,0,93.68,10,108.91,150
829,93,0,107.39,10,106.72,155
397,87,0,59.97,15,52.9,87
330,85,273,22.76,5,20.52,106
939,203,919,142.46,25,129.42,229
342,178,0,67.32,25,57.59,168
392,217,393,88.81,25,105.87,196
339,156,0,22.94,5,26.95,140
148,46,0,24.77,5,29.76,76
973,75,0,91.42,0,88.1,93
412,166,375,136.37,20,130.43,144
132,129,0,18.9,0,17.83,115
359,123,0,57.99,10,65.16,142
217,128,178,123.23,0,131.1,208
256,85,256,21.05,5,25.06,85
528,181,767,21.8,25,19.73,160
89,89,217,48.43,15,43.61,209
245,131,0,18.48,0,17.35,122
366,119,0,124.3,5,150.2,135
155,155,223,67.37,10,62.28,192
234,134,0,41.89,5,37.06,119
285,123,317,150.34,0,150.16,142
139,83,130,88.54,10,95.97,73
725,102,0,66.12,10,70.45,101
220,144,431,100.61,15,111.45,172
589,158,786,122.99,10,110.96,196
94,94,412,100.18,25,111.87,195
359,58,0,117.21,10,103.75,79
512,86,532,144.77,5,159.5,111
119,57,71,47.35,5,56.07,69
891,68,0,58.39,25,55.8,94
362,215,0,14.47,0,16.55,190
0,0,372,23.33,10,26.55,182
149,46,0,126.58,10,143.59,76
602,23,0,40.52,5,37.78,23
188,90,162,63.36,25,71.41,143
244,132,289,39.57,10,43.35,159
305,74,362,26.81,10,23.37,93
136,57,0,90.25,5,99.38,64
290,117,0,135.07,0,144.2,146
643,100,0,24.01,10,28.55,106
322,122,0,60.76,10,58.98,118
63,46,66,91.92,15,86.9,63
607,48,0,17.59,10,16.97,69
210,102,190,171.74,10,193.94,113
318,78,281,90.06,10,105.17,83
348,64,0,103.65,15,123.72,84
154,88,87,87.18,10,103.45,94
138,57,0,151.05,5,182.5,70
214,74,0,65.03,0,78.16,120
271,146,333,164.09,10,161.29,164
182,55,0,9.78,10,11.23,69
228,94,0,40.32,10,46.94,119
193,66,0,29.19,10,27.12,101
131,75,123,7.95,5,7.22,108
290,120,236,14.91,25,14.26,145
817,190,1074,69.88,25,60.91,245
106,106,0,86.83,10,97.36,151
133,73,101,66.74,0,61.98,101
594,109,0,94.78,10,103.17,128
249,50,0,50.93,5,53.95,67
307,63,313,76.82,0,86.51,82
389,46,0,114.58,10,112.03,56
331,160,0,79.63,5,92.93,136
340,4,0,92.97,25,99.14,4
170,121,354,61.83,10,54.15,189
432,94,458,33.73,20,36.54,156
202,77,0,36.03,0,43.28,82
161,158,146,26.83,5,23.52,165
83,83,0,135.48,10,120.62,82
202,117,147,33.43,15,31.71,157
203,70,179,65.76,10,60.13,85
176,131,147,71.02,5,76.21,139
278,149,0,57.89,10,51.07,128
193,82,202,104.01,0,125.78,84
888,90,0,61.19,10,55.59,125
196,121,384,43.79,0,51.43,115
650,25,0,20.0,0,21.2,39
142,142,144,38.96,25,44.32,142
188,150,172,89.65,15,99.74,150
322,67,0,114.38,15,101.04,74
298,97,0,153.97,10,162.49,90
228,109,219,75.84,10,88.74,103
110,100,127,31.46,15,31.45,112
256,69,0,72.22,0,71.99,80
111,84,85,12.13,20,13.23,78
522,84,0,30.1,25,33.62,108
123,96,173,25.73,10,22.98,153
169,111,133,58.26,10,65.47,118
78,72,73,116.22,5,101.25,83
167,44,0,102.87,10,110.29,63
116,52,0,75.4,0,73.04,63
206,169,340,38.32,0,41.45,142
504,156,412,91.23,10,89.34,155
178,104,0,38.67,5,44.78,87
170,79,0,84.87,10,81.26,85
210,67,0,61.68,10,70.56,109
661,71,0,26.79,10,23.24,93
166,157,142,28.79,15,26.96,173
148,99,0,65.73,10,60.03,132
102,102,227,105.84,10,117.1,196
736,138,0,118.32,5,139.33,191
310,23,0,51.36,5,55.32,31
245,150,0,21.85,15,24.96,146
736,42,0,94.84,5,107.58,35
962,132,0,71.36,25,65.51,191
175,92,0,78.04,25,71.02,130
761,96,0,20.11,10,18.15,99
102,73,78,27.19,0,26.43,74
898,12,0,60.55,5,65.98,14
246,45,0,121.05,10,120.76,70
205,126,248,19.47,0,18.43,125
236,101,0,61.71,5,54.96,127
267,77,0,77.37,15,74.26,85
171,131,528,28.73,0,24.67,153
347,73,0,22.64,5,26.37,110
217,82,0,37.77,10,45.35,116
1187,102,0,18.37,5,15.95,137
247,57,0,102.68,10,100.96,77
223,184,238,62.71,20,66.36,233
100,100,290,53.19,10,59.01,252
162,162,0,177.36,0,154.17,204
56,51,169,89.99,10,104.71,78
623,151,795,81.04,25,97.3,244
76,76,0,104.85,5,102.27,129
431,105,0,86.14,20,98.36,128
250,213,0,120.66,15,106.0,199
301,22,0,81.34,25,80.81,32
426,60,0,129.9,10,148.98,95
133,133,119,60.98,0,69.36,130
823,113,0,79.66,5,68.19,117
147,49,0,10.14,0,9.42,58
309,54,0,18.98,0,16.25,64
303,38,0,102.02,25,93.55,53
579,39,0,41.55,10,49.12,55
260,43,0,61.35,10,53.61,62
112,42,0,28.22,10,26.91,42
231,106,692,31.26,10,35.29,161
79,34,51,73.72,20,68.67,43
173,60,0,87.77,25,94.68,99
543,110,518,26.1,15,29.54,153
853,118,0,70.22,0,61.83,131
83,70,70,101.86,5,109.85,74
559,145,0,22.15,10,19.82,140
108,71,0,170.1,5,151.21,78
240,105,0,83.75,25,72.5,101
284,72,0,109.64,10,97.22,69
153,85,156,94.57,20,85.78,141
81,48,53,145.49,10,135.72,61
140,54,81,58.77,5,51.91,89
125,68,0,137.14,10,128.55,104
127,92,284,12.5,5,14.53,127
134,100,0,38.33,10,36.77,88
127,71,101,25.56,20,24.92,96
179,131,122,7.6,5,8.94,110
170,68,0,15.94,10,15.87,107
627,151,0,66.81,0,71.93,135
288,104,240,91.67,0,81.35,116
161,125,96,54.35,20,51.57,106
485,159,489,98.4,20,118.29,184
717,106,0,46.75,25,53.03,111
244,96,0,80.36,5,75.91,95
343,24,0,113.59,5,103.82,40
171,106,0,66.83,15,66.01,99
336,52,0,147.2,5,175.15,56
274,118,0,50.06,10,58.73,131
338,111,0,32.37,10,36.47,103
125,125,146,33.71,25,29.82,135
149,101,121,23.43,10,20.78,136
213,61,152,133.7,10,143.08,93
232,96,0,31.45,10,28.17,117
133,80,0,54.01,20,61.35,77
192,179,161,62.77,25,57.1,161
655,200,895,57.76,20,66.42,189
111,97,0,93.82,15,90.96,86
798,131,0,49.79,25,44.36,117
75,62,0,35.52,5,41.09,68
625,170,730,27.05,10,31.64,162
144,102,0,42.2,10,36.11,93
210,101,158,98.3,5,113.02,143
255,41,0,123.69,5,105.77,65
201,66,188,165.58,5,145.35,80
119,60,0,72.8,10,64.38,76
137,137,142,29.52,25,33.43,150
187,79,0,69.54,5,66.79,84
112,105,113,12.83,20,14.62,94
438,60,0,34.31,5,40.83,77
200,70,0,20.88,5,20.64,70
191,145,112,68.97,5,67.47,139
79,76,63,105.95,10,105.07,72
909,126,0,158.84,0,146.62,149
471,80,0,70.39,10,81.44,87
37,37,393,32.83,25,31.19,172
348,123,0,66.66,20,79.1,107
286,101,482,41.8,20,40.08,151
403,147,0,90.28,20,99.45,161
143,81,0,61.84,10,60.41,94
590,151,0,32.86,0,36.73,141
151,151,117,21.86,25,24.15,137
405,32,0,52.41,0,45.21,37
227,113,0,82.99,10,88.12,110
598,45,0,89.74,0,87.76,66
287,54,0,53.12,10,61.52,52
95,78,407,19.73,20,17.53,115
694,103,0,124.3,0,139.93,94
830,178,0,69.92,20,66.73,158
476,48,0,82.25,5,74.11,74
665,112,0,22.33,0,22.28,99
107,97,103,25.62,10,23.47,87
886,130,0,87.7,5,100.31,112
201,122,0,148.49,5,128.31,115
79,79,311,16.75,20,15.49,150
862,151,0,54.31,25,53.01,165
190,133,146,87.71,25,86.68,167
40,40,0,20.22,25,18.4,131
274,85,0,19.83,15,19.66,88
135,50,90,37.28,0,40.31,80
1085,81,0,15.91,0,17.24,91
190,143,353,118.15,20,129.54,179
277,49,0,44.63,5,51.22,57
290,45,0,31.09,10,37.43,62
317,90,0,116.5,0,125.54,78
135,44,0,88.13,5,76.93,44
472,179,0,76.86,20,66.91,175
332,123,0,116.58,0,115.41,148
326,54,0,67.87,25,61.0,61
449,169,0,122.63,5,114.13,162
1035,53,0,116.81,0,102.26,50
366,36,0,114.45,10,99.35,46
119,113,115,53.69,10,50.62,106
710,219,0,106.11,0,103.78,202
774,110,694,12.04,15,13.06,182
627,107,0,18.33,15,17.28,101
265,86,340,139.52,15,137.57,107
540,88,0,48.59,15,41.37,101
217,165,228,76.94,25,70.95,196
359,85,0,34.83,5,30.38,84
125,106,0,28.86,5,33.88,115
96,80,70,90.67,15,77.76,82
611,129,0,123.61,5,148.68,133
433,71,0,25.28,0,29.26,90
735,171,617,74.63,0,80.54,171
83,62,83,104.96,10,96.94,84
414,90,0,18.68,15,18.21,103
227,71,0,180.69,0,159.22,81
135,60,0,72.05,25,85.18,72
212,54,0,101.18,5,119.11,47
224,94,0,98.56,5,92.82,99
86,86,80,155.88,10,141.5,80
167,72,0,57.42,5,49.73,82
390,154,0,166.05,0,145.13,131
35,35,380,11.6,20,14.03,160
531,105,0,32.93,25,38.12,112
157,120,161,34.81,10,32.26,159
170,139,122,7.98,15,7.69,146
338,203,497,18.2,25,20.26,245
476,151,0,62.84,10,72.69,150
184,87,0,71.13,10,81.71,86
132,65,72,52.44,10,60.42,76
326,106,0,98.05,10,110.06,139
611,126,0,58.98,10,68.23,127
148,72,0,73.54,0,77.88,69
319,21,0,110.32,5,105.57,33
522,80,0,68.08,15,58.08,105
284,39,0,162.82,0,149.97,56
510,126,0,40.35,25,46.84,120
227,86,0,32.34,10,32.1,87
146,103,98,36.53,10,43.84,118
169,117,0,20.33,10,23.59,106
152,81,0,151.61,0,162.67,99
136,95,105,30.77,5,30.23,93
232,52,0,58.29,5,61.97,52
174,156,166,77.32,5,86.46,169
455,90,0,56.92,10,52.41,123
216,125,291,113.4,10,112.97,127
667,117,684,69.51,0,73.3,150
13,13,0,39.8,0,43.41,86
455,176,0,25.07,20,24.62,158
42,42,50,37.15,5,43.84,56
267,86,0,73.05,25,86.36,123
214,50,0,124.61,10,111.42,82
135,107,0,190.2,0,184.61,106
278,132,369,92.76,15,83.79,174
142,61,88,30.28,15,26.72,100
437,140,458,80.45,10,70.51,148
120,68,79,15.82,0,18.67,90
378,184,567,47.23,5,43.09,164
130,86,117,22.44,10,19.37,107
158,109,120,60.23,5,65.03,111
66,66,95,112.66,10,109.03,90
783,34,0,105.76,5,116.29,56
391,54,0,74.65,5,66.34,74
340,53,0,27.82,5,26.63,47
225,95,0,92.71,0,92.47,124
185,98,0,37.56,20,43.25,132
256,54,0,87.66,0,104.0,79
62,40,50,55.13,0,54.82,35
439,131,336,23.51,25,27.6,125
117,87,114,23.44,10,26.97,101
373,129,317,70.05,15,66.84,175
114,59,112,79.83,10,90.45,98
553,74,0,93.35,0,81.5,77
940,80,0,54.15,25,63.25,110
290,158,0,22.57,15,21.78,139
591,55,0,120.26,0,114.17,70
652,133,0,69.12,10,67.89,114
428,175,0,108.75,10,100.75,184
553,55,0,17.23,10,20.75,69
113,99,122,32.11,0,35.62,142
756,83,0,71.23,25,81.24,121
454,80,0,137.65,10,123.28,108
248,51,0,14.45,10,15.92,81
711,115,0,62.22,0,54.22,113
203,91,0,89.42,0,82.82,80
256,137,0,20.87,25,20.57,142
189,75,0,22.76,0,21.05,81
175,71,0,35.56,10,35.37,82
1004,163,0,17.55,10,16.46,139
47,47,0,106.96,10,97.38,88
228,228,237,65.04,15,64.3,201
245,59,0,34.1,0,36.46,59
227,111,252,116.81,10,134.86,110
260,110,250,98.97,15,91.48,108
293,106,0,70.06,20,82.43,159
640,61,0,96.26,5,95.48,102
272,86,0,110.73,5,107.16,137
280,48,0,91.82,5,85.44,70
982,90,0,135.97,5,135.02,108
330,79,0,132.56,5,158.4,85
121,121,204,63.16,20,56.6,207
1470,72,0,73.49,10,63.75,108
664,144,0,12.75,0,12.27,126
520,123,0,21.16,0,22.74,111
179,62,0,132.41,5,117.12,60
452,123,622,56.18,20,61.27,191
280,101,0,88.64,0,99.4,160
274,79,0,31.14,5,35.57,67
19,19,0,33.27,20,31.94,212
86,52,64,91.36,5,106.59,68
482,143,386,110.45,20,94.36,136
362,99,0,26.43,0,30.3,104
564,127,0,65.77,0,72.98,126
104,84,82,97.53,20,84.65,97
324,117,480,21.47,20,21.17,171
156,61,163,178.7,0,210.27,93
356,48,0,82.62,5,90.79,46
158,57,142,113.15,0,104.16,50
130,67,58,78.91,10,95.26,65
80,65,77,152.27,10,131.12,73
95,59,55,49.62,10,45.52,57
236,46,0,109.29,5,116.51,40
284,131,0,14.19,0,12.42,135
426,52,0,35.72,10,33.89,68
198,134,141,32.25,5,36.56,132
153,153,177,8.39,25,7.27,213
135,135,0,19.17,5,23.07,169
325,138,0,70.23,5,69.34,152
337,168,256,74.78,25,64.49,144
139,134,147,70.13,5,82.72,151
220,134,0,90.07,20,97.22,151
485,162,387,70.34,5,63.08,152
76,76,734,90.64,10,103.77,171
790,48,0,90.87,20,103.14,40
442,152,528,86.61,10,78.18,167
245,33,0,161.08,0,156.47,53
384,111,348,58.11,10,52.3,166
599,134,0,36.68,10,31.88,127
141,61,70,34.88,5,31.56,73
52,52,170,24.41,10,20.79,150
223,97,284,154.13,15,168.77,158
146,119,131,31.53,10,28.3,118
180,126,287,81.93,10,95.61,175
184,174,219,79.21,10,91.18,200
365,190,0,70.3,15,64.69,224
91,89,0,97.1,25,85.07,136
550,141,0,59.12,10,64.47,131
384,62,0,36.11,10,40.2,88
279,74,0,23.52,10,23.09,98
50,50,68,39.95,5,44.18,76
181,151,166,115.64,0,99.68,165
664,59,0,135.69,0,123.48,76
216,121,197,178.08,0,198.55,102
146,47,0,76.81,5,69.34,76
169,106,168,40.78,0,46.4,163
297,87,0,75.37,0,90.7,108
131,112,154,17.88,0,19.59,129
194,64,0,29.37,20,34.98,82
161,79,0,22.53,10,22.21,108
169,120,121,65.44,0,74.25,121
95,80,81,112.02,5,118.3,87
749,97,0,118.21,25,117.25,146
337,190,625,83.39,20,99.51,185
680,107,0,36.18,10,34.04,141
542,151,465,94.44,10,82.31,168
87,87,0,44.85,15,44.25,155
643,108,0,85.3,10,102.78,102
72,72,185,73.04,10,82.01,166
308,60,0,23.06,10,24.67,65
144,130,181,28.91,10,31.54,172
244,113,0,68.27,10,76.11,164
167,167,133,95.58,10,91.85,139
479,76,0,89.44,0,94.9,79
860,40,0,59.43,0,71.27,54
132,76,0,21.95,5,21.88,95
1455,60,0,109.95,10,117.67,89
519,95,650,78.15,0,88.9,137
253,134,239,89.22,10,89.1,114
498,63,0,15.31,25,16.88,87
136,85,108,29.8,5,27.14,117
673,93,0,78.37,10,76.11,79
374,54,0,109.39,20,122.9,90
508,127,0,14.53,25,13.42,123
596,115,0,62.15,5,68.76,147
112,112,199,97.34,20,89.39,182
647,68,0,21.57,15,20.69,111
881,113,0,24.45,10,21.52,136
104,49,69,32.76,10,37.9,73
841,92,0,19.42,0,16.53,138
353,61,0,111.08,0,110.85,69
237,72,0,52.07,10,60.73,118
186,78,122,40.55,5,43.16,125
116,46,0,110.39,5,106.06,63
150,56,0,87.51,10,105.8,70
187,72,0,75.31,5,67.3,108
579,75,0,78.35,10,89.63,72
972,50,0,79.18,5,83.75,53
232,223,582,118.07,25,105.18,243
892,49,0,93.1,20,105.39,63
783,71,0,130.11,10,143.4,95
204,115,0,55.12,5,60.37,114
1398,110,0,67.52,15,61.25,100
520,97,0,9.43,25,9.14,121
397,90,0,20.3,5,17.8,98
117,22,0,93.99,20,100.74,30
329,123,0,50.02,10,58.83,108
179,114,160,75.88,10,81.08,142
195,68,234,39.44,0,34.14,105
362,55,0,23.14,10,24.99,66
98,87,81,99.64,5,99.6,77
339,40,0,93.54,10,106.56,65
263,113,0,27.63,5,24.71,118
437,119,0,60.63,10,53.1,117
102,66,120,117.9,5,115.19,102
207,51,0,20.71,0,18.85,85
95,41,0,145.83,0,161.43,38
308,68,0,89.45,10,89.4,67
101,93,280,103.64,15,121.9,84
121,121,148,87.71,20,97.19,133
92,68,71,143.98,10,155.57,72
91,91,116,62.55,10,68.42,143
190,80,154,120.89,10,134.96,81
533,205,0,13.98,10,16.92,187
374,77,269,43.11,5,40.01,107
205,98,0,28.15,15,24.36,107
177,177,161,8.24,20,8.01,180
497,78,0,15.65,0,13.34,71
1261,130,0,64.24,10,61.91,140
169,112,0,96.36,5,83.87,150
152,14,0,44.32,5,48.61,20
575,58,0,83.85,10,92.1,89
323,86,0,56.48,10,62.83,113
313,71,0,70.7,5,79.05,73
742,51,0,132.88,5,123.03,82
290,66,0,76.15,0,84.07,105
212,162,465,228.03,0,194.94,161
273,79,0,52.59,5,47.62,113
465,209,473,34.02,25,38.38,183
150,118,155,42.22,10,38.85,150
170,170,241,27.29,10,29.86,213
126,118,0,150.22,10,174.29,129
158,136,127,29.87,15,26.95,119
54,54,298,71.17,10,81.1,126
229,117,0,75.2,10,64.47,160
175,81,0,48.23,5,53.08,72
293,113,233,98.37,20,112.17,136
409,165,0,58.46,25,70.47,193
322,121,390,44.29,5,40.27,118
205,60,0,21.81,10,23.76,91
68,68,137,45.72,5,52.85,117
196,138,113,75.96,25,69.42,119
605,35,0,94.62,25,93.47,56
95,30,0,150.39,0,138.03,41
468,109,0,76.94,5,82.04,91
231,97,0,28.63,10,33.3,82
210,91,0,64.56,10,72.74,93
173,112,121,14.89,20,14.43,125
130,72,0,36.49,5,42.48,95
82,75,90,19.69,15,17.75,85
170,114,164,66.05,5,76.64,142
96,96,88,103.79,15,122.18,97
652,90,0,116.95,10,101.1,85
147,109,0,84.08,10,97.0,144
573,118,0,33.24,10,32.82,113
391,120,0,92.71,0,100.75,142
482,107,0,33.85,20,38.13,99
535,138,553,79.02,25,76.09,119
185,96,0,63.89,0,70.79,87
248,93,0,26.41,10,25.15,88
195,66,0,24.28,10,23.59,96
448,93,0,62.4,10,66.54,132
133,133,117,88.88,10,80.66,115
403,104,493,102.69,5,113.68,139
820,57,0,60.92,10,55.19,75
463,135,0,23.46,5,25.32,132
1395,11,0,91.99,5,83.94,16
424,104,0,62.19,25,58.53,140
119,108,0,103.17,0,119.77,145
435,85,0,17.89,15,19.48,96
159,128,133,29.83,0,35.77,117
580,91,521,96.65,10,87.85,145
320,45,0,113.37,10,113.23,53
381,25,0,12.99,5,14.1,39
481,84,0,50.21,10,48.45,80
199,110,125,105.64,5,91.89,149
579,60,0,18.34,15,16.2,64
768,148,0,21.37,25,21.16,153
124,69,100,38.15,5,33.69,87
749,160,0,19.2,0,18.56,134
